s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
154990760;2014;2165853397;2;18;21;convex risk measures for good deal bounds
53377179;1998;2284486181;2;15;22;when do small countries win tax wars
56323480;2016;2398226280;3;60;72;not too close not too far testing the goldilocks principle of optimal distance in innovation networks
150953618;2019;2599963605;4;5;27;who s the boss the effect of strong leadership on employee turnover
34810331;2017;2730186389;1;9;10;the effects of terrorism on economic growth panel data approach
202318741;2017;2745608511;3;51;65;gaps and length asymmetry in the stellar stream palomar 5 as effects of galactic bar rotation
7264922;2016;2962869092;3;11;30;the bordism group of unbounded kk cycles
37274395;2018;2963295924;1;7;0;minimization of the eigenvalues of the dirichlet laplacian with a diameter constraint
67750925;2014;2963989515;2;3;0;mean variance type controls involving a hidden markov chain models and numerical approximation
102664751;2019;2811360528;4;22;44;dynamics of technological innovation energy consumption energy price and economic growth in denmark
14211218;2011;2132631390;2;1;12;involving the navier stokes equations in the derivation of boundary conditions for the lattice boltzmann method
46523460;2008;2146377241;5;160;3;dealing with uncertainty in flood management through diversification
54776477;2018;2256589801;4;18;54;dose optimal vaccine allocation over multiple populations
40638200;2008;2100829786;2;9;39;δ resonances quark models chiral symmetry and ads qcd
59383011;2015;2143020259;3;8;72;does inter jurisdictional competition engender a race to the bottom a meta regression analysis
14683218;2006;2147692818;2;100;81;on the dynamics of soil moisture vegetation and erosion implications of climate variability and change
53628791;2011;2054777873;4;1;42;asset pricing and predictability of stock returns in the french market
73585279;2011;2009839713;1;15;117;computing with bacterial constituents cells and populations from bioputing to bactoputing
210123274;2020;2969361676;2;11;48;two decades of same sex marriage in sweden a demographic account of developments in marriage childbearing and divorce
56158536;2002;2060450883;1;7;11;assessment of a consultation liaison psychiatry and psychology health care program
38655873;2000;1753330662;1;30;35;nondetection of a pulsar powered nebula in puppis a and the implications for the nature of the radio quiet neutron star rx j0822 4300
52969782;2007;2051987047;2;1002;40;measuring the immeasurable a survey of sustainability indices
54777724;2010;1533471009;2;19;25;what causes the change in energy demand in the economy the role of technological change
158085584;2018;2963296441;3;3;17;transition probability of brownian motion in the octant and its application to default modelling
55671998;2009;2027205578;1;112;0;the use and abuse of wto law in investor state arbitration competition and its discontents
55215422;2012;1508607259;3;164;78;demand for gasoline is more price inelastic than commonly thought
21703150;2015;1511800178;3;4;12;reexamining the cyclical behavior of the relative price of investment
106815030;2013;1552309033;2;20;19;decomposition of toxic chemical substance management in three u s manufacturing sectors from 1991 to 2008
2541361;1998;1650870719;3;93;21;bubbles and market crashes
54052187;2016;1934958791;3;53;49;balls cups and quasi potentials quantifying stability in stochastic systems
14120867;2006;1973756469;1;178;86;evolution of emission line activity in intermediate mass young stars
17122096;2008;1975679657;5;8;32;semiparametric diffusion estimation and application to a stock market index
154517117;2014;2005501242;3;3;17;towards a theoretical framework for online professional discussions
30744741;2014;2046396817;2;11;28;wages or fringes some evidence on trade offs and sorting
271099;2015;2048855064;3;16;75;income inequality and the tax structure evidence from developed and developing countries
62778777;2007;2055927321;1;169;29;market power in the england and wales wholesale electricity market 1995 2000
15888041;2009;2078326426;2;196;275;small scale solar magnetic fields
132766160;2007;2112784186;2;6;12;measuring regional backwardness poverty gender and children in the districts of india
154367406;2018;2123914451;2;0;26;markets with technological progress pricing quality and novelty
13438324;2009;2130239815;4;80;35;european monetary policy surprises the aggregate and sectoral stock market response
14526823;2013;2251335678;6;78;34;risk attitude beliefs and information in a corruption game an experimental analysis
35208748;1999;2076777961;3;6;13;how unification and immigration affected the german income distribution
58932949;2016;2291809548;2;21;49;six point remainder function in multi regge kinematics an efficient approach in momentum space
145044298;2020;2300225365;4;0;40;private investment with social benefits under uncertainty the dark side of public financing
52027933;2015;1915508191;2;9;73;european structural funds during the crisis evidence from southern italy
55416041;2017;2560523416;4;9;42;directional and bidirectional causality between u s industry credit and stock markets and their determinants
55988540;2017;2584589648;4;4;78;hot exoplanet atmospheres resolved with transit spectroscopy hearts i detection of hot neutral sodium at high altitudes on wasp 49b
59428443;2017;2607961204;4;25;51;dependence of stock markets with gold and bonds under bullish and bearish market states
55991842;2016;2770220771;2;0;0;financial resources of tekirdag rustem pasha kulliyah
16618676;2004;2899673825;1;13;0;regulating internet payment intermediaries
4801556;2014;2053314778;2;15;18;public transport reliability and commuter strategy
144259939;2013;2075220228;3;56;76;inventorship and authorship as attribution rights an enquiry into the economics of scientific credit
53842094;2013;2135760828;3;62;44;not all incentives wash out the warm glow the case of blood donation revisited
2551703;2013;1890680737;1;64;38;identifying peer achievement spillovers implications for desegregation and the achievement gap
116826642;2018;2795000247;6;9;10;renovation of a school building energy retrofit and seismic upgrade in a school building in motta di livenza
17165571;2010;2023740199;3;6;9;updating claims in bankruptcy problems
156652529;2011;2208917758;2;1;4;can a program reverse engineer itself
3759653;2011;2262603017;2;1;0;ramifications of debt restructuring on the euro area the exposure of large european economies to greece
53514515;2011;2067995684;2;3;12;optimal experiment design for hypothesis testing applied to functional magnetic resonance imaging
16523818;2004;2131938547;4;55;53;comparison of aerosol chemistry transport model simulations with lidar and sun photometer observations at a site near paris
157350632;2020;3006307851;3;0;53;path to confine gluons and fermions through complex gauge theory
55987879;2012;2276232007;2;8;0;a decade of e government research in africa
154320392;2010;2127745822;3;72;74;lensing magnification implications for counts of submillimetre galaxies and sz clusters
156585633;2011;2131468715;2;91;52;gain and plasmon dynamics in active negative index metamaterials
53030856;2018;2898220777;4;9;34;factors affecting farmers willingness and ability to adopt and retain vitamin a rich varieties of orange fleshed sweet potato in mozambique
51803593;2011;2402934917;2;3;0;on the independence number of edge chromatic critical graphs
15655702;2003;1540377443;2;58;7;maximum sustainable government debt in the overlapping generations model
3191086;1999;1610592794;3;20;17;equations of the moduli of pointed curves in the infinite grassmannian
21715723;2008;1972761458;2;24;60;local information in foreign exchange markets
53352584;2015;2009975241;3;70;51;the roles of human values and generalized trust on stated preferences when food is labeled with environmental footprints insights from germany
55891006;2011;2020124909;1;58;7;what happened to efficiency in electricity industries after reforms
202660744;2004;2474251369;3;7;0;a new dimension sensitive property for cellular automata
14600783;2004;2063965300;2;66;24;bidder preferences among auction institutions
7886037;2014;2066885869;4;78;49;drosophila embryogenesis scales uniformly across temperature in developmentally diverse species
